timestamp,open,high,low,close,volume,quote_volume,taker_buy_quote_volume,num_trades
2025-12-02 07:55:00,87003.8,87019.7,86952.6,86965.0,178.051,15487470.6218,7151366.6363,4864
2025-12-02 08:00:00,86965.0,87018.1,86923.5,86956.5,383.698,33372268.4036,16525178.3622,8286
2025-12-02 08:05:00,86956.5,86997.4,86841.1,86845.4,270.114,23471508.4181,7638084.7043,8495
2025-12-02 08:10:00,86845.4,86867.1,86638.9,86721.3,974.791,84549912.9001,29162782.1792,18372
2025-12-02 08:15:00,86721.3,86750.0,86501.8,86518.9,1087.409,94207393.5343,31102441.1021,19672
2025-12-02 08:20:00,86519.0,86641.5,86519.0,86598.0,608.089,52657241.4769,30010926.3945,12051
2025-12-02 08:25:00,86598.1,86600.0,86408.1,86460.2,1023.729,88531588.1613,27547620.1757,17702
2025-12-02 08:30:00,86460.2,86546.9,86321.6,86512.4,1101.535,95218008.2218,48593839.0148,22867
2025-12-02 08:35:00,86512.3,86633.0,86486.7,86629.5,357.261,30927784.8425,22276923.3724,10866
2025-12-02 08:40:00,86629.9,86690.7,86387.5,86436.3,1629.605,140953494.7635,61672550.1565,18528
2025-12-02 08:45:00,86436.4,86623.3,86436.3,86564.4,263.795,22832855.433,13053253.9449,8498
2025-12-02 08:50:00,86564.4,86564.4,86369.1,86397.2,463.597,40077235.2958,11243233.5225,11995
2025-12-02 08:55:00,86397.2,86442.8,86321.0,86438.0,470.606,40650996.8285,19886222.8858,10663
2025-12-02 09:00:00,86438.1,86601.8,86416.7,86590.7,374.777,32427758.239,21679704.7809,10638
2025-12-02 09:05:00,86590.7,86870.6,86567.4,86666.2,689.305,59776842.879,41005247.9721,18894
2025-12-02 09:10:00,86666.3,86766.7,86616.0,86616.0,298.042,25838231.1009,11215370.6975,9570
2025-12-02 09:15:00,86616.1,86633.8,86525.1,86564.4,274.716,23781497.6345,9608442.8453,9831
2025-12-02 09:20:00,86564.4,86856.3,86558.2,86856.3,432.143,37482901.0026,22944089.9174,12165
2025-12-02 09:25:00,86856.3,86964.1,86814.5,86839.3,570.757,49591460.6279,24083198.7516,14031
2025-12-02 09:30:00,86839.2,86839.2,86727.9,86783.6,275.037,23865944.1138,11528843.6051,9028
2025-12-02 09:35:00,86783.7,86786.3,86655.0,86678.2,185.998,16127842.879,6029219.0748,6766
2025-12-02 09:40:00,86678.1,86692.3,86616.0,86627.0,248.89,21564687.4533,7890486.7258,6762
2025-12-02 09:45:00,86627.0,86769.0,86588.4,86740.4,703.209,60961003.8577,45978490.2292,15643
2025-12-02 09:50:00,86740.4,86750.5,86640.0,86662.6,267.212,23168954.191,9078363.8472,8186
2025-12-02 09:55:00,86662.7,86758.5,86613.4,86734.4,173.341,15024765.5187,10329133.743,5626
2025-12-02 10:00:00,86734.4,86824.9,86724.4,86756.6,222.054,19272058.21,9899387.7191,7828
2025-12-02 10:05:00,86756.5,86910.0,86756.5,86883.9,253.652,22033980.8715,15548786.1791,9070
2025-12-02 10:10:00,86883.9,86920.0,86830.0,86874.2,206.138,17907854.1758,9957824.7845,6883
2025-12-02 10:15:00,86874.2,86908.5,86823.0,86867.0,94.207,8183138.5498,4293413.7754,4658
2025-12-02 10:20:00,86867.0,86882.6,86750.0,86768.9,214.915,18654182.3851,5074394.8879,6676
2025-12-02 10:25:00,86769.0,86838.5,86750.1,86761.3,106.58,9249597.1705,5312578.4129,4401
2025-12-02 10:30:00,86761.3,86866.2,86761.3,86804.6,144.49,12544363.2384,8937832.2118,5068
2025-12-02 10:35:00,86804.5,86860.0,86804.5,86843.5,65.742,5708549.7633,3250610.265,4043
2025-12-02 10:40:00,86843.5,87053.5,86843.4,87022.4,535.226,46553487.1735,32224620.4104,11628
2025-12-02 10:45:00,87022.4,87295.1,87022.4,87152.0,1057.094,92133789.4223,59281395.1975,22023
2025-12-02 10:50:00,87152.0,87640.0,87152.0,87247.7,2559.581,223800730.2022,136019919.1317,45000
2025-12-02 10:55:00,87247.7,87368.0,87232.0,87241.8,586.677,51210014.6955,25022406.3127,14652
2025-12-02 11:00:00,87241.8,87344.0,87170.7,87215.4,496.807,43346604.5845,22321859.6074,16738
2025-12-02 11:05:00,87215.5,87279.5,87164.0,87217.1,301.325,26274260.2282,11123237.8305,10989
2025-12-02 11:10:00,87217.2,87233.0,86908.8,87049.1,932.424,81143738.3878,21336034.2423,17681
2025-12-02 11:15:00,87049.1,87129.1,86954.0,87089.4,409.511,35646090.8033,18091894.4551,10592
2025-12-02 11:20:00,87089.4,87200.0,87089.3,87144.5,315.493,27497695.2029,15871056.0329,10618
2025-12-02 11:25:00,87144.4,87393.7,87102.2,87386.7,884.968,77237211.1846,56964487.9144,17638
2025-12-02 11:30:00,87386.7,87421.6,87276.9,87381.9,416.988,36423266.7675,16488040.3828,12321
2025-12-02 11:35:00,87381.9,87389.0,87288.5,87308.0,317.969,27768254.2335,10077197.1025,10244
2025-12-02 11:40:00,87308.0,87388.9,87270.4,87287.7,255.143,22277375.1908,6522568.9486,9089
2025-12-02 11:45:00,87287.7,87373.9,87284.5,87350.9,155.118,13548657.8501,6057850.048,6831
2025-12-02 11:50:00,87350.8,87465.3,87318.2,87465.3,276.08,24127722.7383,15230043.5338,8628
2025-12-02 11:55:00,87465.4,87576.5,87271.1,87326.9,633.023,55358966.703,30408012.3947,15762
2025-12-02 12:00:00,87327.0,87390.5,87264.7,87335.9,353.555,30873706.7351,14156285.661,10203
2025-12-02 12:05:00,87336.0,87491.0,87333.2,87419.3,332.176,29036681.6284,14596723.6286,11436
2025-12-02 12:10:00,87419.2,87450.0,87381.8,87407.0,167.885,14676839.2318,6616853.1614,7378
2025-12-02 12:15:00,87406.9,87449.9,87360.0,87411.5,209.389,18301884.3802,7353234.2801,7652
2025-12-02 12:20:00,87411.5,87414.8,87304.4,87368.9,168.934,14754952.7437,5231718.9176,6115
2025-12-02 12:25:00,87368.5,87411.4,87300.0,87405.8,159.662,13947790.9358,6909053.7011,6450
2025-12-02 12:30:00,87405.7,87516.0,87227.0,87257.3,455.2,39778738.9517,16731728.7459,13711
2025-12-02 12:35:00,87257.6,87389.0,87130.3,87389.0,890.99,77721649.5039,42364508.8231,15061
2025-12-02 12:40:00,87388.9,87409.6,87260.9,87286.0,257.8,22514037.0346,7021852.4529,9517
2025-12-02 12:45:00,87286.1,87320.2,87227.2,87238.5,204.0,17803158.5686,5200798.6949,7205
2025-12-02 12:50:00,87238.5,87307.2,87171.2,87216.3,446.082,38911921.9296,9396038.131,9504
2025-12-02 12:55:00,87216.2,87289.0,87163.5,87225.6,511.525,44609718.234,15294410.0303,10367
2025-12-02 13:00:00,87225.6,87284.7,87064.5,87097.9,685.815,59774339.3296,21367444.2279,15901
2025-12-02 13:05:00,87097.9,87200.0,87005.0,87049.1,596.875,51983003.1265,20887046.9859,16274
2025-12-02 13:10:00,87049.2,87245.7,87025.1,87124.1,292.552,25496090.6967,12400327.2826,11110
2025-12-02 13:15:00,87124.1,87371.7,87124.1,87317.5,583.283,50923985.3485,31264896.1192,18942
2025-12-02 13:20:00,87317.5,87399.2,87269.4,87324.9,550.827,48116525.5977,32227645.993,13835
2025-12-02 13:25:00,87324.9,87367.6,87278.0,87278.0,249.859,21819807.6523,8905504.6873,8365
2025-12-02 13:30:00,87278.1,87369.5,87268.0,87321.1,257.008,22444448.7478,12643656.5071,9391
2025-12-02 13:35:00,87321.2,87520.0,87304.8,87480.1,962.083,84125974.1263,60679802.3386,22011
2025-12-02 13:40:00,87480.2,87536.0,87415.6,87433.6,477.434,41764108.9329,22157918.9413,12848
