timestamp,open,high,low,close,volume,quote_volume,taker_buy_quote_volume,num_trades
2026-02-16 07:05:00,611.66,612.67,611.65,612.33,1369.56,838570.5586,470458.5849,3787
2026-02-16 07:10:00,612.33,613.58,611.92,613.25,1054.66,646286.9997,359777.4208,3790
2026-02-16 07:15:00,613.25,613.9,613.16,613.49,1336.42,819975.1457,397974.7621,2814
2026-02-16 07:20:00,613.49,613.98,612.94,613.96,1313.04,805671.5927,393039.5685,2755
2026-02-16 07:25:00,613.96,614.9,613.69,613.93,2444.86,1502001.951,574358.7079,3366
2026-02-16 07:30:00,613.93,614.15,613.24,614.15,1256.96,771309.6604,383845.8861,3282
2026-02-16 07:35:00,614.15,614.29,612.25,612.3,1109.79,680840.2932,191640.4299,2717
2026-02-16 07:40:00,612.31,612.38,611.28,611.94,2379.45,1455595.041,771287.0755,3780
2026-02-16 07:45:00,611.95,613.53,611.95,613.36,1158.86,710022.992,435191.6336,2801
2026-02-16 07:50:00,613.37,613.41,612.69,613.05,822.57,504228.8713,245647.2882,2313
2026-02-16 07:55:00,613.04,613.35,612.9,613.16,614.35,376627.1672,183375.6382,1592
2026-02-16 08:00:00,613.17,613.9,612.87,613.4,1545.33,947847.8524,459134.405,4211
2026-02-16 08:05:00,613.4,613.99,613.4,613.58,887.38,544637.5211,209000.0152,3005
2026-02-16 08:10:00,613.59,613.59,612.49,612.7,985.54,604150.7911,176934.8036,2864
2026-02-16 08:15:00,612.7,613.9,612.58,613.89,629.8,386161.2547,238097.4513,2447
2026-02-16 08:20:00,613.9,614.85,613.9,614.42,1589.94,976770.1127,519688.8301,2857
2026-02-16 08:25:00,614.42,614.43,613.72,614.0,951.82,584475.8051,238086.9612,2360
2026-02-16 08:30:00,614.01,614.06,613.11,613.66,1389.8,852762.0148,454734.759,3036
2026-02-16 08:35:00,613.66,613.66,612.65,613.48,982.23,602280.9315,269771.9779,2761
2026-02-16 08:40:00,613.48,614.07,613.27,613.91,641.12,393441.6371,200222.0738,2080
2026-02-16 08:45:00,613.91,614.5,613.87,614.03,927.17,569484.8845,349416.6249,2187
2026-02-16 08:50:00,614.03,614.49,613.63,614.44,736.26,452132.4324,230950.3543,2089
2026-02-16 08:55:00,614.44,614.95,614.39,614.61,964.94,593138.6634,396984.8364,2156
2026-02-16 09:00:00,614.62,616.84,614.52,616.81,3372.41,2076326.6917,1120914.3765,5599
2026-02-16 09:05:00,616.8,616.83,615.71,615.92,2692.13,1659496.9288,709081.5107,4946
2026-02-16 09:10:00,615.92,616.58,615.77,616.53,927.08,571319.5126,338752.9126,3251
2026-02-16 09:15:00,616.54,616.66,615.8,616.55,1103.5,680041.761,419283.1991,3147
2026-02-16 09:20:00,616.55,617.12,616.47,616.68,1528.87,943102.8195,437711.2329,3095
2026-02-16 09:25:00,616.67,618.1,616.67,617.91,3329.88,2056154.0643,1275597.472,4869
2026-02-16 09:30:00,617.92,618.7,617.0,618.53,2598.18,1605031.9062,657007.4561,5633
2026-02-16 09:35:00,618.52,619.65,618.37,619.63,4387.31,2715673.774,1426939.2743,6524
2026-02-16 09:40:00,619.64,619.76,618.88,619.02,3063.37,1896887.1714,1155535.6962,4390
2026-02-16 09:45:00,619.01,619.02,617.96,618.39,4057.66,2509002.1321,1416475.4442,4874
2026-02-16 09:50:00,618.38,618.85,617.78,618.37,1529.26,945636.061,252973.7933,3257
2026-02-16 09:55:00,618.37,618.48,617.95,618.43,1250.19,772903.2368,444019.4337,2391
2026-02-16 10:00:00,618.42,618.42,617.8,618.0,1209.28,747384.3277,274636.2722,3630
2026-02-16 10:05:00,618.0,618.51,617.54,618.5,1210.51,748017.417,283088.0322,3609
2026-02-16 10:10:00,618.51,618.61,618.0,618.32,980.46,606205.0764,280434.5787,3186
2026-02-16 10:15:00,618.32,618.49,617.96,618.47,633.61,391733.4473,208714.9167,2406
2026-02-16 10:20:00,618.48,618.82,617.03,617.17,1457.84,900361.0079,335722.2703,3691
2026-02-16 10:25:00,617.17,617.39,616.37,617.34,1196.22,737973.6667,315042.4141,2642
2026-02-16 10:30:00,617.34,618.04,617.07,618.0,978.81,604459.6442,326617.0026,3242
2026-02-16 10:35:00,617.99,618.3,617.69,617.73,1492.29,922146.1308,683738.4292,3211
